dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
NYGC_multimodal_PBMC,all,trrust,formal_abs,pearson,6,2548,2548,0.5,0.5410004676305977,0.5344429392999108,1.1450980392156862,0.035338014364242554,0.029316420666873455,0.006021593697369099,0.08200093526119545
NYGC_multimodal_PBMC,all,trrust,formal_abs,spearman,6,2548,2548,0.5,0.5301404555301169,0.5275797785684165,1.0745098039215686,0.055292803794145584,0.04916763864457607,0.006125165149569511,0.06028091106023381
NYGC_multimodal_PBMC,all,trrust,formal_abs,mutual_information,6,2548,2548,0.5,0.5103470971168325,0.5128837475931737,1.1137254901960785,0.01463366486132145,0.014239566400647163,0.0003940984606742859,0.02069419423366492
NYGC_multimodal_PBMC,all,trrust,formal_abs,coexpression_probability,6,2548,2548,0.5,0.5026006175927683,0.5028195053575326,1.003921568627451,0.0750228725373745,0.07525778189301491,-0.00023490935564041138,0.005201235185536612
NYGC_multimodal_PBMC,all,trrust,formal_abs,codetection_odds_ratio,6,2548,2548,0.5,0.510308975057237,0.5180367291847818,1.1215686274509804,1.5739732384681702,1.5434503555297852,0.03052288293838501,0.020617950114474093
NYGC_multimodal_PBMC,all,trrust,formal_abs,pearson,7,2548,2548,0.5,0.5299486900182123,0.5279315399859208,1.1137254901960785,0.035338014364242554,0.030914335511624813,0.004423678852617741,0.05989738003642464
NYGC_multimodal_PBMC,all,trrust,formal_abs,spearman,7,2548,2548,0.5,0.5196403310750698,0.521368777494106,1.0588235294117647,0.055292803794145584,0.05210779048502445,0.003185013309121132,0.03928066215013959
NYGC_multimodal_PBMC,all,trrust,formal_abs,mutual_information,7,2548,2548,0.5,0.5056982852312523,0.5095957341933552,1.0666666666666667,0.01463366486132145,0.014655955135822296,-2.2290274500846863e-05,0.01139657046250453
NYGC_multimodal_PBMC,all,trrust,formal_abs,coexpression_probability,7,2548,2548,0.5,0.5010649532122957,0.5008901705289819,1.011764705882353,0.0750228725373745,0.07523923739790916,-0.00021636486053466797,0.0021299064245914323
NYGC_multimodal_PBMC,all,trrust,formal_abs,codetection_odds_ratio,7,2548,2548,0.5,0.5017724062212737,0.5114149294866702,1.0901960784313725,1.5739732384681702,1.5585240721702576,0.015449166297912598,0.0035448124425474514
