source_group,dataset,condition,edge_set,repeat,metric,top_level,requested_top_n,actual_top_n,complete_threshold,total_pairs_ranked,positive_pairs_in_evaluation,negative_pairs_in_evaluation,curated_positive_in_top,curated_positive_fraction,balanced_random_baseline,delta_vs_0_5
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,7,coexpression_probability,top_5pct,5pct,46,True,908,454,454,24,0.5217391304347826,0.5,0.0217391304347825
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,7,codetection_odds_ratio,top_100,100,100,True,908,454,454,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,7,codetection_odds_ratio,top_500,500,500,True,908,454,454,279,0.558,0.5,0.058
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,7,codetection_odds_ratio,top_5pct,5pct,46,True,908,454,454,32,0.6956521739130435,0.5,0.1956521739130434
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,pearson,top_100,100,100,True,908,454,454,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,pearson,top_500,500,500,True,908,454,454,260,0.52,0.5,0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,pearson,top_5pct,5pct,46,True,908,454,454,28,0.6086956521739131,0.5,0.108695652173913
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,spearman,top_100,100,100,True,908,454,454,62,0.62,0.5,0.12
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,spearman,top_500,500,500,True,908,454,454,256,0.512,0.5,0.012
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,spearman,top_5pct,5pct,46,True,908,454,454,30,0.6521739130434783,0.5,0.1521739130434782
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,mutual_information,top_100,100,100,True,908,454,454,58,0.58,0.5,0.0799999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,mutual_information,top_500,500,500,True,908,454,454,259,0.518,0.5,0.018
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,mutual_information,top_5pct,5pct,46,True,908,454,454,30,0.6521739130434783,0.5,0.1521739130434782
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,coexpression_probability,top_100,100,100,True,908,454,454,52,0.52,0.5,0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,coexpression_probability,top_500,500,500,True,908,454,454,266,0.532,0.5,0.032
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,coexpression_probability,top_5pct,5pct,46,True,908,454,454,25,0.5434782608695652,0.5,0.0434782608695651
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,codetection_odds_ratio,top_100,100,100,True,908,454,454,63,0.63,0.5,0.13
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,codetection_odds_ratio,top_500,500,500,True,908,454,454,278,0.556,0.5,0.056
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,8,codetection_odds_ratio,top_5pct,5pct,46,True,908,454,454,33,0.717391304347826,0.5,0.217391304347826
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,pearson,top_100,100,100,True,908,454,454,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,pearson,top_500,500,500,True,908,454,454,257,0.514,0.5,0.014
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,pearson,top_5pct,5pct,46,True,908,454,454,27,0.5869565217391305,0.5,0.0869565217391304
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,spearman,top_100,100,100,True,908,454,454,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,spearman,top_500,500,500,True,908,454,454,260,0.52,0.5,0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,spearman,top_5pct,5pct,46,True,908,454,454,28,0.6086956521739131,0.5,0.108695652173913
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,mutual_information,top_100,100,100,True,908,454,454,58,0.58,0.5,0.0799999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,mutual_information,top_500,500,500,True,908,454,454,256,0.512,0.5,0.012
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,mutual_information,top_5pct,5pct,46,True,908,454,454,28,0.6086956521739131,0.5,0.108695652173913
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,coexpression_probability,top_100,100,100,True,908,454,454,53,0.53,0.5,0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,coexpression_probability,top_500,500,500,True,908,454,454,268,0.536,0.5,0.036
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,coexpression_probability,top_5pct,5pct,46,True,908,454,454,24,0.5217391304347826,0.5,0.0217391304347825
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,codetection_odds_ratio,top_100,100,100,True,908,454,454,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,codetection_odds_ratio,top_500,500,500,True,908,454,454,273,0.546,0.5,0.046
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,trrust,9,codetection_odds_ratio,top_5pct,5pct,46,True,908,454,454,31,0.6739130434782609,0.5,0.1739130434782608
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,pearson,top_100,100,100,True,1520,760,760,59,0.59,0.5,0.0899999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,pearson,top_500,500,500,True,1520,760,760,262,0.524,0.5,0.024
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,pearson,top_5pct,5pct,76,True,1520,760,760,45,0.5921052631578947,0.5,0.0921052631578946
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,spearman,top_100,100,100,True,1520,760,760,60,0.6,0.5,0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,spearman,top_500,500,500,True,1520,760,760,261,0.522,0.5,0.022
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,spearman,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,mutual_information,top_100,100,100,True,1520,760,760,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,mutual_information,top_500,500,500,True,1520,760,760,263,0.526,0.5,0.026
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,mutual_information,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,coexpression_probability,top_100,100,100,True,1520,760,760,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,coexpression_probability,top_500,500,500,True,1520,760,760,261,0.522,0.5,0.022
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,39,0.5131578947368421,0.5,0.0131578947368421
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,codetection_odds_ratio,top_100,100,100,True,1520,760,760,62,0.62,0.5,0.12
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,codetection_odds_ratio,top_500,500,500,True,1520,760,760,266,0.532,0.5,0.032
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,0,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,pearson,top_100,100,100,True,1520,760,760,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,pearson,top_500,500,500,True,1520,760,760,263,0.526,0.5,0.026
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,pearson,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,spearman,top_100,100,100,True,1520,760,760,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,spearman,top_500,500,500,True,1520,760,760,259,0.518,0.5,0.018
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,spearman,top_5pct,5pct,76,True,1520,760,760,49,0.6447368421052632,0.5,0.1447368421052631
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,mutual_information,top_100,100,100,True,1520,760,760,62,0.62,0.5,0.12
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,mutual_information,top_500,500,500,True,1520,760,760,262,0.524,0.5,0.024
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,mutual_information,top_5pct,5pct,76,True,1520,760,760,47,0.618421052631579,0.5,0.1184210526315789
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,coexpression_probability,top_100,100,100,True,1520,760,760,50,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,coexpression_probability,top_500,500,500,True,1520,760,760,262,0.524,0.5,0.024
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,38,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,codetection_odds_ratio,top_100,100,100,True,1520,760,760,64,0.64,0.5,0.14
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,codetection_odds_ratio,top_500,500,500,True,1520,760,760,262,0.524,0.5,0.024
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,1,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,pearson,top_100,100,100,True,1520,760,760,62,0.62,0.5,0.12
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,pearson,top_500,500,500,True,1520,760,760,260,0.52,0.5,0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,pearson,top_5pct,5pct,76,True,1520,760,760,49,0.6447368421052632,0.5,0.1447368421052631
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,spearman,top_100,100,100,True,1520,760,760,64,0.64,0.5,0.14
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,spearman,top_500,500,500,True,1520,760,760,253,0.506,0.5,0.006
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,spearman,top_5pct,5pct,76,True,1520,760,760,50,0.6578947368421053,0.5,0.1578947368421053
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,mutual_information,top_100,100,100,True,1520,760,760,64,0.64,0.5,0.14
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,mutual_information,top_500,500,500,True,1520,760,760,260,0.52,0.5,0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,mutual_information,top_5pct,5pct,76,True,1520,760,760,49,0.6447368421052632,0.5,0.1447368421052631
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,coexpression_probability,top_100,100,100,True,1520,760,760,50,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,coexpression_probability,top_500,500,500,True,1520,760,760,260,0.52,0.5,0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,37,0.4868421052631579,0.5,-0.013157894736842
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,codetection_odds_ratio,top_100,100,100,True,1520,760,760,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,codetection_odds_ratio,top_500,500,500,True,1520,760,760,262,0.524,0.5,0.024
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,2,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,49,0.6447368421052632,0.5,0.1447368421052631
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,pearson,top_100,100,100,True,1520,760,760,62,0.62,0.5,0.12
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,pearson,top_500,500,500,True,1520,760,760,263,0.526,0.5,0.026
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,pearson,top_5pct,5pct,76,True,1520,760,760,51,0.6710526315789473,0.5,0.1710526315789473
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,spearman,top_100,100,100,True,1520,760,760,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,spearman,top_500,500,500,True,1520,760,760,258,0.516,0.5,0.016
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,spearman,top_5pct,5pct,76,True,1520,760,760,51,0.6710526315789473,0.5,0.1710526315789473
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,mutual_information,top_100,100,100,True,1520,760,760,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,mutual_information,top_500,500,500,True,1520,760,760,261,0.522,0.5,0.022
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,mutual_information,top_5pct,5pct,76,True,1520,760,760,51,0.6710526315789473,0.5,0.1710526315789473
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,coexpression_probability,top_100,100,100,True,1520,760,760,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,coexpression_probability,top_500,500,500,True,1520,760,760,262,0.524,0.5,0.024
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,38,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,codetection_odds_ratio,top_100,100,100,True,1520,760,760,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,codetection_odds_ratio,top_500,500,500,True,1520,760,760,265,0.53,0.5,0.03
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,3,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,52,0.6842105263157895,0.5,0.1842105263157895
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,pearson,top_100,100,100,True,1520,760,760,59,0.59,0.5,0.0899999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,pearson,top_500,500,500,True,1520,760,760,264,0.528,0.5,0.028
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,pearson,top_5pct,5pct,76,True,1520,760,760,45,0.5921052631578947,0.5,0.0921052631578946
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,spearman,top_100,100,100,True,1520,760,760,61,0.61,0.5,0.1099999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,spearman,top_500,500,500,True,1520,760,760,266,0.532,0.5,0.032
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,spearman,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,mutual_information,top_100,100,100,True,1520,760,760,60,0.6,0.5,0.0999999999999999
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,mutual_information,top_500,500,500,True,1520,760,760,268,0.536,0.5,0.036
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,mutual_information,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,coexpression_probability,top_100,100,100,True,1520,760,760,50,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,coexpression_probability,top_500,500,500,True,1520,760,760,261,0.522,0.5,0.022
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,39,0.5131578947368421,0.5,0.0131578947368421
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,codetection_odds_ratio,top_100,100,100,True,1520,760,760,64,0.64,0.5,0.14
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,codetection_odds_ratio,top_500,500,500,True,1520,760,760,272,0.544,0.5,0.044
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,4,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,46,0.6052631578947368,0.5,0.1052631578947368
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,pearson,top_100,100,100,True,1520,760,760,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,pearson,top_500,500,500,True,1520,760,760,267,0.534,0.5,0.034
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,pearson,top_5pct,5pct,76,True,1520,760,760,53,0.6973684210526315,0.5,0.1973684210526315
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,spearman,top_100,100,100,True,1520,760,760,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,spearman,top_500,500,500,True,1520,760,760,263,0.526,0.5,0.026
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,spearman,top_5pct,5pct,76,True,1520,760,760,54,0.7105263157894737,0.5,0.2105263157894736
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,mutual_information,top_100,100,100,True,1520,760,760,68,0.68,0.5,0.18
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,mutual_information,top_500,500,500,True,1520,760,760,267,0.534,0.5,0.034
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,mutual_information,top_5pct,5pct,76,True,1520,760,760,52,0.6842105263157895,0.5,0.1842105263157895
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,coexpression_probability,top_100,100,100,True,1520,760,760,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,coexpression_probability,top_500,500,500,True,1520,760,760,261,0.522,0.5,0.022
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,38,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,codetection_odds_ratio,top_100,100,100,True,1520,760,760,66,0.66,0.5,0.16
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,codetection_odds_ratio,top_500,500,500,True,1520,760,760,271,0.542,0.5,0.042
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,5,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,53,0.6973684210526315,0.5,0.1973684210526315
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,pearson,top_100,100,100,True,1520,760,760,62,0.62,0.5,0.12
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,pearson,top_500,500,500,True,1520,760,760,263,0.526,0.5,0.026
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,pearson,top_5pct,5pct,76,True,1520,760,760,47,0.618421052631579,0.5,0.1184210526315789
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,spearman,top_100,100,100,True,1520,760,760,62,0.62,0.5,0.12
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,spearman,top_500,500,500,True,1520,760,760,258,0.516,0.5,0.016
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,spearman,top_5pct,5pct,76,True,1520,760,760,48,0.631578947368421,0.5,0.131578947368421
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,mutual_information,top_100,100,100,True,1520,760,760,64,0.64,0.5,0.14
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,mutual_information,top_500,500,500,True,1520,760,760,263,0.526,0.5,0.026
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,mutual_information,top_5pct,5pct,76,True,1520,760,760,49,0.6447368421052632,0.5,0.1447368421052631
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,coexpression_probability,top_100,100,100,True,1520,760,760,49,0.49,0.5,-0.01
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,coexpression_probability,top_500,500,500,True,1520,760,760,262,0.524,0.5,0.024
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,38,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,codetection_odds_ratio,top_100,100,100,True,1520,760,760,63,0.63,0.5,0.13
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,codetection_odds_ratio,top_500,500,500,True,1520,760,760,267,0.534,0.5,0.034
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,6,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,49,0.6447368421052632,0.5,0.1447368421052631
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,pearson,top_100,100,100,True,1520,760,760,63,0.63,0.5,0.13
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,pearson,top_500,500,500,True,1520,760,760,267,0.534,0.5,0.034
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,pearson,top_5pct,5pct,76,True,1520,760,760,49,0.6447368421052632,0.5,0.1447368421052631
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,spearman,top_100,100,100,True,1520,760,760,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,spearman,top_500,500,500,True,1520,760,760,260,0.52,0.5,0.02
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,spearman,top_5pct,5pct,76,True,1520,760,760,51,0.6710526315789473,0.5,0.1710526315789473
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,mutual_information,top_100,100,100,True,1520,760,760,64,0.64,0.5,0.14
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,mutual_information,top_500,500,500,True,1520,760,760,266,0.532,0.5,0.032
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,mutual_information,top_5pct,5pct,76,True,1520,760,760,48,0.631578947368421,0.5,0.131578947368421
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,coexpression_probability,top_100,100,100,True,1520,760,760,50,0.5,0.5,0.0
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,coexpression_probability,top_500,500,500,True,1520,760,760,263,0.526,0.5,0.026
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,coexpression_probability,top_5pct,5pct,76,True,1520,760,760,37,0.4868421052631579,0.5,-0.013157894736842
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,codetection_odds_ratio,top_100,100,100,True,1520,760,760,65,0.65,0.5,0.15
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,codetection_odds_ratio,top_500,500,500,True,1520,760,760,269,0.538,0.5,0.038
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,7,codetection_odds_ratio,top_5pct,5pct,76,True,1520,760,760,52,0.6842105263157895,0.5,0.1842105263157895
hcl_adult_tissue,ZJU_HCL_adult_tissue,AdultLung,dorothea_ab,8,pearson,top_100,100,100,True,1520,760,760,61,0.61,0.5,0.1099999999999999
