collection,pathway,msigdb_name,gene
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SERPINA5
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SFN
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SGK1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SIAH2
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC16A1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC1A4
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC22A5
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC24A3
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC26A2
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC27A2
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC29A1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC2A8
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SLC7A5
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SNX10
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SORD
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SOX3
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,ST14
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,ST6GALNAC2
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,STIL
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,SULT2B1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TFAP2C
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TFF1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TFF3
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TFPI2
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TH
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TIAM1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TJP3
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TMPRSS3
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TNNC1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TOB1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TOP2A
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TPBG
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TPD52L1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TPSAB1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TRIM29
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TSPAN13
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,TST
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,UGDH
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,UNC13B
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,WFS1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,XBP1
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,XRCC3
Hallmark,Estrogen Response Late,HALLMARK_ESTROGEN_RESPONSE_LATE,ZFP36
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,AADAT
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACAA1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACAA2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACADL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACADM
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACADS
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACADVL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACAT2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACO2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACOT2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACOT8
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACOX1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACSL1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACSL4
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACSL5
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACSM3
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ACSS1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ADH1C
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ADH7
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ADIPOR2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ADSL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ALAD
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ALDH1A1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ALDH3A1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ALDH3A2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ALDH9A1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ALDOA
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,AOC3
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,APEX1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,AQP7
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,AUH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,BCKDHB
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,BLVRA
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,BMPR1B
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,BPHL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CA2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CA4
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CA6
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CBR1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CBR3
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CD1D
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CD36
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CEL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CIDEA
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CPOX
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CPT1A
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CPT2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CRAT
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CRYZ
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CYP1A1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CYP4A11
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,CYP4A22
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,D2HGDH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,DECR1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,DHCR24
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,DLD
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,DLST
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ECH1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ECHS1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ECI1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ECI2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,EHHADH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ELOVL5
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ENO2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ENO3
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,EPHX1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ERP29
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ETFDH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,FABP1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,FABP2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,FASN
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,FH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,FMO1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,G0S2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GABARAPL1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GAD2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GAPDHS
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GCDH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GLUL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GPD1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GPD2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GRHPR
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,GSTZ1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,H2AZ1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HADH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HADHB
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HAO2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HCCS
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HIBCH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HMGCL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HMGCS1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HMGCS2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HPGD
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HSD17B10
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HSD17B11
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HSD17B4
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HSD17B7
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HSDL2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HSP90AA1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,HSPH1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,IDH1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,IDH3B
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,IDH3G
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,IDI1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,IL4I1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,INMT
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,KMT5A
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,LDHA
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,LGALS1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,LTC4S
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MAOA
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MCEE
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MDH1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MDH2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ME1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,METAP1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MGLL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MIF
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MIX23
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,MLYCD
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,NBN
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,NCAPH2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,NSDHL
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,NTHL1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,ODC1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,OSTC
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PCBD1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PDHA1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PDHB
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PPARA
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PRDX6
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PSME1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PTPRG
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,PTS
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,RAP1GDS1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,RDH11
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,RDH16
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,REEP6
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,RETSAT
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,S100A10
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SDHA
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SDHC
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SDHD
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SERINC1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SLC22A5
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SMS
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SUCLA2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SUCLG1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,SUCLG2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,TDO2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,TP53INP2
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,UBE2L6
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,UGDH
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,UROD
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,UROS
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,VNN1
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,XIST
Hallmark,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,YWHAH
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,ABL1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,AMD1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,ARID4A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,ATF5
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,ATRX
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,AURKA
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,AURKB
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,BARD1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,BCL3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,BIRC5
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,BRCA2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,BUB1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,BUB3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CASP8AP2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CBX1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CCNA2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CCNB2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CCND1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CCNF
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CCNT1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDC20
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDC25A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDC25B
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDC27
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDC45
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDC6
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDC7
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDK1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDK4
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDKN1B
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDKN2C
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CDKN3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CENPA
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CENPE
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CENPF
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CHAF1A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CHEK1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CHMP1A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CKS1B
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CKS2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CTCF
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CUL1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CUL3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CUL4A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,CUL5
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,DBF4
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,DDX39A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,DKC1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,DMD
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,DR1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,DTYMK
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,E2F1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,E2F2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,E2F3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,E2F4
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,EFNA5
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,EGF
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,ESPL1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,EWSR1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,EXO1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,EZH2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,FANCC
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,FBXO5
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,FOXN3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,G3BP1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,GINS2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,GSPT1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,H2AX
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,H2AZ1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,H2AZ2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,H2BC12
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HIF1A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HIRA
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HMGA1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HMGB3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HMGN2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HMMR
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HNRNPD
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HNRNPU
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HOXC10
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HSPA8
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,HUS1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,ILF3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,INCENP
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,JPT1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KATNA1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF11
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF15
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF20B
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF22
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF23
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF2C
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF4A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KIF5B
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KMT5A
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KNL1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KPNA2
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,KPNB1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,LBR
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,LIG3
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,LMNB1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,MAD2L1
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,MAP3K20
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,MAPK14
Hallmark,G2M Checkpoint,HALLMARK_G2M_CHECKPOINT,MARCKS
