tf,target,mode,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
E2F4,HCFC1,Activation,1.0,A,0.1177794448612129,0.0511627906976744,0.14133607,0.053413216,-0.003233655106915575,0.4479481534430453,46
NFKB2,CCND2,Activation,1.0,A,0.1792948237059213,0.1975993998499565,0.21455537,0.2948235,0.25683478064530296,2.4117560075027153,47
GATA3,NFKB1,Activation,1.0,A,0.1150787696924208,0.1135783945986474,0.13383391,0.13788496,0.08776675284315275,1.2849810092717613,48
NFKB1,GATA3,Activation,1.0,A,0.1135783945986474,0.1150787696924208,0.13788496,0.13383391,0.08340260472486452,1.3051019913830286,49
RELA,GATA3,Activation,1.0,A,0.1174793698424582,0.1150787696924208,0.124831796,0.13383391,0.08340260472486452,1.3051019913830286,50
HIF1A,VEGFB,Activation,1.0,A,0.1845461365341281,0.0597149287321831,0.23646112,0.063615724,0.007757385756569327,0.5626377514772735,51
HIF1A,SOCS1,Activation,1.0,A,0.1845461365341281,0.2750187546886674,0.23646112,0.588142,0.5728233218467503,3.449998684444157,52
HIF1A,NR3C1,Activation,1.0,A,0.1845461365341281,0.1740435108777145,0.23646112,0.21005414,0.16551375450825287,2.095856588355823,53
HIF1A,FAM162A,Activation,1.0,A,0.1845461365341281,0.3054763690922725,0.23646112,0.47786364,0.4540217525543666,3.8584546213029527,54
HIF1A,ENO1,Activation,1.0,A,0.1845461365341281,0.7920480120030684,0.23646112,4.0055604,4.2543676325226345,10.383689119988059,55
HIF1A,MIF,Activation,1.0,A,0.1845461365341281,0.6414103525881936,0.23646112,1.8064451,1.885286802023422,8.363542516016475,56
ETS1,WAS,Activation,1.0,A,0.3086271567891972,0.1590397599399807,0.39564312,0.17674547,0.12963071936842904,1.8946467672431524,57
ETS1,TGFBR2,Activation,1.0,A,0.3086271567891972,0.1092273068267046,0.39564312,0.12003049,0.06853234407171487,1.2266301611490869,58
ETS1,TAF12,Activation,1.0,A,0.3086271567891972,0.1026256564141018,0.39564312,0.108777665,0.05640980916121593,1.1380978398595127,59
ETS1,NDRG1,Repression,-1.0,A,0.3086271567891972,0.053563390847712,0.39564312,0.055213645,-0.0012940742988629618,0.4801417248210752,60
ETS1,LCK,Activation,1.0,A,0.3086271567891972,0.5057764441110553,0.39564312,0.77972126,0.7792093864551974,6.544605733157598,61
ETS1,IL2RB,Activation,1.0,A,0.3086271567891972,0.0979744936234043,0.39564312,0.11868008,0.06707756339499706,1.0757227953145843,62
FOS,PDHA1,Activation,1.0,A,0.0564141035258815,0.0784696174043504,0.066316456,0.082970805,0.028608384960594473,0.8141500278681129,63
FOS,NFKB1,Repression,-1.0,A,0.0564141035258815,0.1135783945986474,0.066316456,0.13788496,0.08776675284315275,1.2849810092717613,64
FOS,HSPH1,Activation,1.0,A,0.0564141035258815,0.0951237809452349,0.066316456,0.11807974,0.06643082423321602,1.0374929293031772,65
FOS,FAS,Activation,1.0,A,0.0564141035258815,0.0775693923480864,0.066316456,0.0856715,0.03151781165301259,0.8020774386013527,66
FOS,DDIT3,Activation,1.0,A,0.0564141035258815,0.0549137284321081,0.066316456,0.0579143,0.0016153093020295692,0.4982506087212164,67
FOS,BCL2L1,Activation,1.0,A,0.0564141035258815,0.0795198799699918,0.066316456,0.10157553,0.048651034545274946,0.8282347153460001,68
FLI1,ID2,Activation,1.0,A,0.0682670667666915,0.2442610652663085,0.071567796,0.4771146,0.4532148206462138,3.0375185511631204,69
NFKB2,CDK6,Activation,1.0,A,0.1792948237059213,0.0748687171792943,0.21455537,0.085221335,0.03103285423760937,0.765859670801072,70
STAT4,SOCS3,Repression,-1.0,A,0.1330832708177013,0.3081770442610651,0.14988832,0.46240845,0.43737205967072246,3.8946723891032407,71
STAT4,PIM1,Activation,1.0,A,0.1330832708177013,0.2535633908477041,0.14988832,0.33158043,0.2964325853856917,3.1622686402529845,72
STAT3,ZFP36,Activation,1.0,A,0.2427606901725351,0.2925731432858191,0.30202457,0.38094,0.34960706472685404,3.685414175146025,73
STAT3,VEGFB,Activation,1.0,A,0.2427606901725351,0.0597149287321831,0.30202457,0.063615724,0.007757385756569327,0.5626377514772735,74
STAT3,MYD88,Activation,1.0,A,0.2427606901725351,0.0538634658664666,0.30202457,0.056263912,-0.00016263411625592976,0.4841659212433276,75
STAT3,IFNAR1,Activation,1.0,A,0.2427606901725351,0.0703675918979742,0.30202457,0.07291817,0.01777880050246923,0.7054967244672712,76
STAT3,HSPB1,Activation,1.0,A,0.2427606901725351,0.2919729932483096,0.30202457,0.45836186,0.43301271625753723,3.677365782301516,77
