tf,target,mode,source_db,weight,confidence,tf_detection_rate,target_detection_rate,tf_mean_counts,target_mean_counts,target_z_mean_counts,target_z_detection_rate,edge_id_original
TP53,DDIT4,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.5253900709220157,0.14933354,1.8319031,1.3534933922642522,5.646382251172855,3004
TP53,DHRS3,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.1003687943262454,0.14933354,0.11534594,0.025443703122838206,0.8627536944458377,3005
TP53,DNMT1,Repression,DoRothEA_AB,-1.0,A,0.1293049645390148,0.1716879432624241,0.14933354,0.21526648,0.10274928034337322,1.665453079815777,3006
TP53,DTWD1,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0721134751773059,0.14933354,0.0758006,-0.005151361065989342,0.5447391408147882,3007
TP53,DUSP11,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1652765957446928,0.14933354,0.1846269,0.07904434022100437,1.5932931509798154,3008
TP53,DUSP5,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.239092198581581,0.14933354,0.3810625,0.23102077514281447,2.424090207754907,3009
TP53,E2F3,Repression,DoRothEA_AB,-1.0,A,0.1293049645390148,0.055432624113475,0.14933354,0.058836468,-0.018276010075145496,0.35699560915309403,3010
TP53,EI24,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.2089078014184569,0.14933354,0.2570864,0.13510412004816855,2.0843638171289673,3012
TP53,EML2,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0835744680851086,0.14933354,0.09730366,0.011484922778231248,0.6737329959020807,3013
TP53,ESYT2,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0654751773049646,0.14933354,0.07029719,-0.00940918720194962,0.47002487821472144,3014
TP53,ETV6,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.2796028368794582,0.14933354,0.3869664,0.23558844858965847,2.8800387846476174,3015
TP53,FAF1,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.071205673758866,0.14933354,0.076651655,-0.004492924892391574,0.534521805758368,3016
TP53,FAS,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.1866099290780287,0.14933354,0.24397714,0.12496187190545369,1.8334005248056686,3017
TP53,FBXW7,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0776170212765973,0.14933354,0.08431108,0.0014329465130511502,0.6066817345943296,3018
TP53,FOXK1,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.0701276595744687,0.14933354,0.07443892,-0.006204852754381511,0.5223887203788702,3019
TP53,FOXN3,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.2711489361702373,0.14933354,0.34537598,0.2034111662716838,2.7848898519347127,3020
TP53,FOXO3,Unknown,TRRUST,,,0.1293049645390148,0.0660425531914895,0.14933354,0.071148284,-0.008750720855201146,0.47641071262498347,3021
TP53,FOXP1,Activation,DoRothEA_AB,0.5,B,0.1293049645390148,0.445503546099336,0.14933354,0.70335704,0.48037056298149905,4.747256766208238,3022
TP53,FUS,Unknown,TRRUST,,,0.1293049645390148,0.5344680851064051,0.14933354,0.89026374,0.624974768782282,5.748555601736948,3023
TP53,GSTP1,Activation,DoRothEA_AB,1.0,A,0.1293049645390148,0.4701843971631688,0.14933354,1.0052036,0.7139003512796092,5.025040563054638,3024
