run_dir,dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,spearman,5,334,334,0.5,0.5889149844024526,0.6151871104672881,1.588235294117647,0.0263903513550758,0.0196466073393821,0.0067437440156936,0.1778299688049052
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,mutual_information,5,334,334,0.5,0.5774319624224605,0.6001126404066948,1.588235294117647,0.000360986101441,0.0002102302241837,0.0001507558772573,0.1548639248449208
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,coexpression_probability,5,334,334,0.5,0.5291109397970526,0.5233192503260358,1.1176470588235294,0.0136449607089161,0.0125641720369458,0.0010807886719703,0.0582218795941051
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,codetection_odds_ratio,5,334,334,0.5,0.6044990856610133,0.641747916923886,1.8823529411764703,1.2583751678466797,1.1971591711044312,0.0612159967422485,0.2089981713220265
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,pearson,6,334,334,0.5,0.6066639176736348,0.6224081276746978,1.588235294117647,0.0326975230127573,0.0231217285618186,0.0095757944509387,0.2133278353472696
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,spearman,6,334,334,0.5,0.596122127003478,0.6121037578826986,1.4705882352941178,0.0263903513550758,0.0193497100844979,0.0070406412705779,0.1922442540069562
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,mutual_information,6,334,334,0.5,0.5898382874968625,0.6032779965283096,1.4705882352941178,0.000360986101441,0.0002071281487587,0.0001538579526823,0.179676574993725
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,coexpression_probability,6,334,334,0.5,0.5291826526587543,0.5223882395522402,1.1176470588235294,0.0136449607089161,0.0124966227449476,0.0011483379639685,0.0583653053175086
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,codetection_odds_ratio,6,334,334,0.5,0.6169950518125425,0.6383845644383538,1.7058823529411764,1.2583751678466797,1.1800816059112549,0.0782935619354248,0.2339901036250851
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,pearson,7,334,334,0.5,0.6151932661622862,0.6263902200395732,1.588235294117647,0.0326975230127573,0.0221431721001863,0.0105543509125709,0.2303865323245724
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,spearman,7,334,334,0.5,0.6076723797913155,0.6199231207805335,1.4705882352941178,0.0263903513550758,0.0179568910971283,0.0084334602579474,0.2153447595826312
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,mutual_information,7,334,334,0.5,0.5984124565240776,0.6078687029631646,1.411764705882353,0.000360986101441,0.0001657336833886,0.0001952524180524,0.1968249130481552
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,coexpression_probability,7,334,334,0.5,0.5306438022159274,0.5236791418477091,1.1176470588235294,0.0136449607089161,0.0126992706209421,0.000945690087974,0.0612876044318548
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,codetection_odds_ratio,7,334,334,0.5,0.6214053928072,0.6487349526362067,1.7058823529411764,1.2583751678466797,1.1785266399383545,0.0798485279083252,0.2428107856143999
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,pearson,8,334,334,0.5,0.5886370970633583,0.6013904470688763,1.411764705882353,0.0326975230127573,0.0233552800491452,0.009342242963612,0.1772741941267166
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,spearman,8,334,334,0.5,0.5795026713040983,0.5891947421353936,1.411764705882353,0.0263903513550758,0.020618793554604,0.0057715578004717,0.1590053426081967
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,mutual_information,8,334,334,0.5,0.5707895586073363,0.581686313735677,1.3529411764705883,0.000360986101441,0.0002369274734519,0.0001240586279891,0.1415791172146725
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,coexpression_probability,8,334,334,0.5,0.5241313779626376,0.5200146356347669,1.1764705882352942,0.0136449607089161,0.0126992706209421,0.000945690087974,0.0482627559252752
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,codetection_odds_ratio,8,334,334,0.5,0.583653053175087,0.6021652437301904,1.411764705882353,1.2583751678466797,1.2063204646110537,0.0520547032356262,0.1673061063501739
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,pearson,9,334,334,0.5,0.5936301050593424,0.6117430453326584,1.588235294117647,0.0326975230127573,0.0244912263005971,0.0082062967121601,0.1872602101186848
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,spearman,9,334,334,0.5,0.5867277421205495,0.6011967908324306,1.4705882352941178,0.0263903513550758,0.0200929976999759,0.0062973536550998,0.1734554842410987
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,mutual_information,9,334,334,0.5,0.5809279644304206,0.5925221465566292,1.4705882352941178,0.000360986101441,0.0002091147471219,0.0001518713543191,0.1618559288608412
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,coexpression_probability,9,334,334,0.5,0.5264396356986626,0.5204706613463792,1.1176470588235294,0.0136449607089161,0.0129019184969365,0.0007430422119796,0.0528792713973251
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust,formal_abs,codetection_odds_ratio,9,334,334,0.5,0.5919717451324895,0.6299996664994503,1.8235294117647056,1.2583751678466797,1.202311396598816,0.0560637712478637,0.183943490264979
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,0,541,541,0.5,0.5447637530280407,0.5497495835330135,1.309090909090909,0.0259045287966728,0.0211181547492742,0.0047863740473985,0.0895275060560816
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,0,541,541,0.5,0.5289068986370826,0.5415185951110602,1.3454545454545457,0.021234605461359,0.0184786114841699,0.002755993977189,0.0578137972741654
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,0,541,541,0.5,0.5285259377957572,0.5332972048349225,1.2363636363636363,0.0002471831976436,0.0002013413322856,4.584186535794288e-05,0.0570518755915143
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,0,541,541,0.5,0.5080292195256952,0.5054335286417352,1.018181818181818,0.0106727909296751,0.0102674951776862,0.0004052957519888,0.0160584390513904
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,0,541,541,0.5,0.5415742736973018,0.5636189514922206,1.4181818181818182,1.2066442966461182,1.190202713012695,0.0164415836334228,0.0831485473946036
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,1,541,541,0.5,0.5283602283715034,0.5359515896219261,1.2363636363636363,0.0259045287966728,0.0240127928555011,0.0018917359411716,0.0567204567430068
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,1,541,541,0.5,0.520864012354748,0.5306858564995396,1.2,0.021234605461359,0.0195017680525779,0.001732837408781,0.0417280247094959
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,1,541,541,0.5,0.5195520037173579,0.5223070022273454,1.2,0.0002471831976436,0.0002298049512319,1.7378246411681175e-05,0.0391040074347155
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,1,541,541,0.5,0.5061500404877666,0.5048975993371747,0.9818181818181818,0.0106727909296751,0.0101323965936899,0.0005403943359851,0.0123000809755331
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,1,541,541,0.5,0.5334271783955911,0.5464348169763632,1.2363636363636363,1.2066442966461182,1.192961812019348,0.01368248462677,0.0668543567911821
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,2,541,541,0.5,0.5314215818587472,0.5407701469123827,1.309090909090909,0.0259045287966728,0.0219557080417871,0.0039488207548856,0.0628431637174944
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,2,541,541,0.5,0.5188994160878226,0.5308372135859631,1.309090909090909,0.021234605461359,0.0192412231117486,0.0019933823496103,0.037798832175645
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,2,541,541,0.5,0.5196664628042135,0.5261924065286765,1.2363636363636363,0.0002471831976436,0.0002173239045077,2.985929313581437e-05,0.0393329256084269
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,2,541,541,0.5,0.5041922775991609,0.5038657342596065,0.9818181818181818,0.0106727909296751,0.0102674951776862,0.0004052957519888,0.0083845551983217
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,2,541,541,0.5,0.5240637417529665,0.5402118425745446,1.2,1.2066442966461182,1.2032997608184814,0.0033445358276367,0.0481274835059331
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,3,541,541,0.5,0.5312507474007537,0.5470649345511238,1.3818181818181818,0.0259045287966728,0.0232912935316562,0.0026132352650165,0.0625014948015074
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,3,541,541,0.5,0.5191215008832142,0.5365691505723955,1.4181818181818182,0.021234605461359,0.0187192652374506,0.0025153402239084,0.0382430017664283
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,3,541,541,0.5,0.5176369494432506,0.5260476779743266,1.2727272727272727,0.0002471831976436,0.0002077314420603,3.9451755583286285e-05,0.0352738988865009
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,3,541,541,0.5,0.5076773005422286,0.506083699410162,0.9818181818181818,0.0106727909296751,0.0106727909296751,0.0,0.0153546010844571
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,3,541,541,0.5,0.5320792945220222,0.5560113998188114,1.4181818181818182,1.2066442966461182,1.2018779516220093,0.0047663450241088,0.0641585890440445
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,4,541,541,0.5,0.5483341932001052,0.5537121477468843,1.3454545454545457,0.0259045287966728,0.0208266582340002,0.0050778705626726,0.0966683864002104
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,4,541,541,0.5,0.5411044789378197,0.5490759104730457,1.3818181818181818,0.021234605461359,0.0181245133280754,0.0031100921332836,0.0822089578756393
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,4,541,541,0.5,0.5395259685459596,0.5405279775894447,1.2727272727272727,0.0002471831976436,0.0001836327137425,6.355048390105367e-05,0.0790519370919191
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,4,541,541,0.5,0.5084699724273185,0.5061741587662193,1.018181818181818,0.0106727909296751,0.0099972980096936,0.0006754929199814,0.016939944854637
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,4,541,541,0.5,0.5488825718102645,0.565184097553513,1.3454545454545457,1.2066442966461182,1.1804007291793823,0.0262435674667358,0.0977651436205289
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,5,541,541,0.5,0.548761279345089,0.5499156562655494,1.2727272727272727,0.0259045287966728,0.0214325860142707,0.004471942782402,0.097522558690178
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,5,541,541,0.5,0.5385966290944749,0.5437645126719847,1.2727272727272727,0.021234605461359,0.0176289919763803,0.0036056134849786,0.0771932581889498
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,5,541,541,0.5,0.539596010673737,0.5359986375158964,1.1272727272727272,0.0002471831976436,0.0001754167169565,7.176648068707436e-05,0.0791920213474739
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,5,541,541,0.5,0.5116628684472173,0.5067310464885053,0.9818181818181818,0.0106727909296751,0.0102674951776862,0.0004052957519888,0.0233257368944346
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,5,541,541,0.5,0.5536420198099636,0.5699376851709045,1.4181818181818182,1.2066442966461182,1.176792860031128,0.0298514366149902,0.1072840396199275
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,6,541,541,0.5,0.5309056617956068,0.5408557597282615,1.3818181818181818,0.0259045287966728,0.0224117655307054,0.0034927632659673,0.0618113235912136
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,6,541,541,0.5,0.5194255862184426,0.5333751052494176,1.309090909090909,0.021234605461359,0.0193736851215362,0.0018609203398227,0.0388511724368851
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,6,541,541,0.5,0.5214004325528476,0.5289644277985339,1.2727272727272727,0.0002471831976436,0.0002145995240425,3.2583673601038754e-05,0.0428008651056952
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,6,541,541,0.5,0.5068829203125588,0.5051020147837435,0.9818181818181818,0.0106727909296751,0.0104025937616825,0.0002701971679925,0.0137658406251175
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,6,541,541,0.5,0.5293322764374866,0.545759669844889,1.309090909090909,1.2066442966461182,1.1956332921981812,0.011011004447937,0.0586645528749731
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,7,541,541,0.5,0.5417878167697937,0.5476074822170177,1.309090909090909,0.0259045287966728,0.0211652815341949,0.0047392472624778,0.0835756335395874
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,7,541,541,0.5,0.5342608505505995,0.5408724855262202,1.309090909090909,0.021234605461359,0.0183842182159423,0.0028503872454166,0.0685217011011989
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,7,541,541,0.5,0.5296739453534736,0.533124974088429,1.2727272727272727,0.0002471831976436,0.0002025938883889,4.45893092546612e-05,0.0593478907069471
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,7,541,541,0.5,0.5091994355629508,0.5060654366121512,1.018181818181818,0.0106727909296751,0.0105376923456788,0.0001350985839962,0.0183988711259015
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,7,541,541,0.5,0.547261352803906,0.5578909400274267,1.3454545454545457,1.2066442966461182,1.183390736579895,0.0232535600662231,0.0945227056078119
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,8,541,541,0.5,0.5483444432675848,0.5491919616422359,1.2363636363636363,0.0259045287966728,0.0214103236794471,0.0044942051172256,0.0966888865351696
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,8,541,541,0.5,0.5340182656202486,0.5392595093848346,1.2363636363636363,0.021234605461359,0.0183858312666416,0.0028487741947174,0.0680365312404973
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,8,541,541,0.5,0.5311994970633557,0.5319175558743083,1.1272727272727272,0.0002471831976436,0.0001895090972539,5.767410038970411e-05,0.0623989941267113
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,8,541,541,0.5,0.5074808409155359,0.5054300189101377,0.9818181818181818,0.0106727909296751,0.0102674951776862,0.0004052957519888,0.014961681831072
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,8,541,541,0.5,0.5453223817056796,0.5553311291267022,1.309090909090909,1.2066442966461182,1.1773948669433594,0.0292494297027587,0.0906447634113591
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,pearson,9,541,541,0.5,0.5422593198738559,0.5575517907984245,1.3818181818181818,0.0259045287966728,0.0219509284943342,0.0039536003023386,0.0845186397477115
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,spearman,9,541,541,0.5,0.5304717422723033,0.547988893751768,1.3818181818181818,0.021234605461359,0.0190325584262609,0.002202047035098,0.0609434845446066
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,mutual_information,9,541,541,0.5,0.5306169515615977,0.5426256033911817,1.309090909090909,0.0002471831976436,0.0002025938883889,4.45893092546612e-05,0.0612339031231956
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,coexpression_probability,9,541,541,0.5,0.5071852973032073,0.5054832841574773,1.018181818181818,0.0106727909296751,0.0104025937616825,0.0002701971679925,0.0143705946064145
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,dorothea_ab,formal_abs,codetection_odds_ratio,9,541,541,0.5,0.5412223547138353,0.559882544300301,1.3818181818181818,1.2066442966461182,1.1917195320129397,0.0149247646331787,0.0824447094276703
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,pearson,0,157,157,0.5,0.6005111769240132,0.6066805927519171,1.625,0.0367148891091346,0.0261078216135501,0.0106070674955844,0.2010223538480262
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,spearman,0,157,157,0.5,0.5835936549150067,0.5827046724865893,1.25,0.0286691077053546,0.0206937920302152,0.0079753156751394,0.1671873098300134
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,mutual_information,0,157,157,0.5,0.5752363179033633,0.5778226050050435,1.5,0.0003918635193258,0.0002383957471465,0.0001534677721792,0.1504726358067265
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,157,157,0.5,0.5137328086332102,0.510878665511417,1.0,0.0147257493808865,0.0137800592929124,0.000945690087974,0.0274656172664204
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,157,157,0.5,0.5761694186376729,0.5867486318545242,1.125,1.2588528394699097,1.2177815437316897,0.0410712957382202,0.1523388372753458
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,pearson,1,157,157,0.5,0.5998620633697107,0.6289958327220482,1.75,0.0367148891091346,0.0264627821743488,0.0102521069347858,0.1997241267394214
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,spearman,1,157,157,0.5,0.5822548582092579,0.608132323620748,1.375,0.0286691077053546,0.0227930340915918,0.0058760736137628,0.1645097164185158
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,mutual_information,1,157,157,0.5,0.5740395147876182,0.6000645991179053,1.625,0.0003918635193258,0.0002543783921282,0.0001374851271975,0.1480790295752363
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,1,157,157,0.5,0.5169580916061504,0.5134515449495858,1.0,0.0147257493808865,0.014050256460905,0.0006754929199814,0.0339161832123007
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,1,157,157,0.5,0.5868392226865188,0.6197274161176594,1.875,1.2588528394699097,1.212433934211731,0.0464189052581787,0.1736784453730373
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,pearson,2,157,157,0.5,0.6287070469390239,0.64522282247591,1.625,0.0367148891091346,0.0230932682752609,0.0136216208338737,0.2574140938780478
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,spearman,2,157,157,0.5,0.6150756622986734,0.6250383828609094,1.375,0.0286691077053546,0.0172879584133625,0.0113811492919921,0.2301513245973467
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,mutual_information,2,157,157,0.5,0.6080774067913506,0.6165433938304282,1.5,0.0003918635193258,0.0001895090972539,0.0002023544220719,0.2161548135827011
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,2,157,157,0.5,0.5206904945433892,0.5146975124508716,1.0,0.0147257493808865,0.0133747635409235,0.0013509858399629,0.0413809890867784
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,2,157,157,0.5,0.6191529068116354,0.6396754499558928,1.625,1.2588528394699097,1.188597321510315,0.0702555179595947,0.2383058136232707
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,pearson,3,157,157,0.5,0.5900847904580308,0.636702119769023,1.625,0.0367148891091346,0.027430023998022,0.0092848651111125,0.1801695809160615
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,spearman,3,157,157,0.5,0.5581565175057812,0.5997626830144842,1.375,0.0286691077053546,0.0244509503245353,0.0042181573808193,0.1163130350115624
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,mutual_information,3,157,157,0.5,0.5501845916670048,0.5891727124560578,1.5,0.0003918635193258,0.000296749320114,9.511419921182096e-05,0.1003691833340094
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,3,157,157,0.5,0.5154367317132541,0.5107761530671331,1.0,0.0147257493808865,0.0145906507968902,0.0001350985839962,0.0308734634265082
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,3,157,157,0.5,0.5748306219319242,0.6162169748430699,1.75,1.2588528394699097,1.2099555730819702,0.0488972663879394,0.1496612438638485
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,pearson,4,157,157,0.5,0.6119518033185931,0.6383229076495864,1.625,0.0367148891091346,0.0249360892921686,0.011778799816966,0.223903606637186
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,spearman,4,157,157,0.5,0.5809160615035093,0.5988204097005398,1.375,0.0286691077053546,0.0212510768324136,0.007418030872941,0.1618321230070185
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,mutual_information,4,157,157,0.5,0.5736338188161791,0.5993855156245775,1.5,0.0003918635193258,0.0002190040831919,0.0001728594361338,0.1472676376323582
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,4,157,157,0.5,0.5130431254817639,0.5118431948691888,1.0,0.0147257493808865,0.013104566372931,0.0016211830079555,0.026086250963528
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,4,157,157,0.5,0.5746480587447766,0.5891913215172107,1.375,1.2588528394699097,1.2098957300186155,0.0489571094512939,0.1492961174895533
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,pearson,5,157,157,0.5,0.6105318674185565,0.6393936088879987,1.625,0.0367148891091346,0.0241872183978557,0.0125276707112789,0.2210637348371131
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,spearman,5,157,157,0.5,0.6023368087954886,0.618130371878281,1.375,0.0286691077053546,0.0191989261656999,0.0094701815396547,0.2046736175909773
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,mutual_information,5,157,157,0.5,0.587975171406548,0.6081794289422475,1.5,0.0003918635193258,0.0002127109473804,0.0001791525719454,0.1759503428130959
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,5,157,157,0.5,0.5241997646963366,0.5156421853637596,1.0,0.0147257493808865,0.0136449607089161,0.0010807886719703,0.0483995293926731
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,5,157,157,0.5,0.6286461925433081,0.641558503383354,1.75,1.2588528394699097,1.1778839826583862,0.0809688568115234,0.257292385086616
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,pearson,6,157,157,0.5,0.5961702300296159,0.6205723151000981,1.625,0.0367148891091346,0.0286463815718889,0.0080685075372457,0.1923404600592315
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,spearman,6,157,157,0.5,0.5759260010548095,0.5812040739637557,1.375,0.0286691077053546,0.0219866335391998,0.0066824741661548,0.151852002109619
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,mutual_information,6,157,157,0.5,0.576960525781979,0.5832281256688743,1.5,0.0003918635193258,0.0002390826848568,0.000152780834469,0.1539210515639579
adult_celltype__at2_cell,ZJU_HCL_adult_celltype,AT2 cell,trrust_dorothea_intersection,formal_abs,coexpression_probability,6,157,157,0.5,0.5139153718203578,0.5110292705952458,1.0,0.0147257493808865,0.0137800592929124,0.000945690087974,0.0278307436407156
