analysis_group,dataset,condition,edge_set,metric,top_level,collection,pathway,repeats_tested,repeats_with_overlap,repeats_fdr_lt_0_05,median_selected_targets,median_overlap_genes,median_fold_enrichment,best_bh_fdr
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Pancreas Beta Cells,10,0,0,86.5,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Peroxisome,10,10,0,86.5,1.0,1.1868089764641487,0.7214430070738787
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Pi3K Akt Mtor Signaling,10,10,0,86.5,4.0,2.8653212153613117,0.05376440879920143
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Protein Secretion,10,10,0,86.5,2.0,1.8915396952686447,0.42414181950441415
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Reactive Oxygen Species Pathway,10,10,0,86.5,2.0,2.503915393395954,0.3502420222054913
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Spermatogenesis,10,10,0,86.5,1.0,1.9766105319433305,0.6228408915016097
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Tgf Beta Signaling,10,10,0,86.5,1.0,0.9774712643678161,0.7967314985611816
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Tnfa Signaling Via Nfkb,10,10,10,86.5,16.0,4.333768313125904,9.863125333481458e-07
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Unfolded Protein Response,10,0,0,86.5,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Uv Response Dn,10,10,0,86.5,3.0,1.944530029966657,0.23988795871762852
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Uv Response Up,10,10,0,86.5,4.0,2.1709942414413708,0.11384764799501576
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Wnt Beta Catenin Signaling,10,10,0,86.5,2.0,3.6552355690286724,0.2878609498417366
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,mutual_information,top_5pct,Hallmark,Xenobiotic Metabolism,10,10,0,86.5,2.0,1.3562242045000665,0.6950459196586388
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Adipogenesis,10,10,0,53.0,2.0,1.6033962264150943,0.6738893521831266
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Allograft Rejection,10,10,10,53.0,10.0,5.026977643793408,0.0002919446412696103
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Androgen Response,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Angiogenesis,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Apical Junction,10,10,0,53.0,1.0,1.3038126361655773,0.931859483130333
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Apical Surface,10,10,0,53.0,2.0,7.935639412997903,0.0890554421128268
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Apoptosis,10,10,1,53.0,6.0,3.0058538945331397,0.04380921167693164
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Bile Acid Metabolism,10,10,0,53.0,1.0,2.6021105664488013,0.6443176518659054
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Cholesterol Homeostasis,10,10,0,53.0,1.0,1.8331903945111492,0.745438307466767
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Coagulation,10,10,0,53.0,2.0,4.8885044213763935,0.18640477614524176
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Complement,10,10,10,53.0,8.0,5.162507608034083,0.0009002322750315393
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Dna Repair,10,10,0,53.0,1.0,1.1472857200451538,0.9344896936338153
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,E2F Targets,10,10,0,53.0,2.0,1.8584500466853409,0.6276182627311291
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Epithelial Mesenchymal Transition,10,10,0,53.0,2.0,3.0737528629685498,0.10428424596417761
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Estrogen Response Early,10,10,0,53.0,1.0,0.9981565275682922,0.9344896936338153
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Estrogen Response Late,10,10,0,53.0,1.0,1.1293716024570628,0.9344896936338153
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Fatty Acid Metabolism,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,G2M Checkpoint,10,10,0,53.0,2.0,1.443684838771609,0.7183712768422446
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Glycolysis,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Hedgehog Signaling,10,10,0,53.0,1.0,4.58013729600855,0.5079702915925581
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Heme Metabolism,10,10,0,53.0,2.0,2.053982220609579,0.5661608743433784
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Hypoxia,10,10,10,53.0,8.0,4.594568024747325,0.0017866884221657542
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Il2 Stat5 Signaling,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Il6 Jak Stat3 Signaling,10,10,10,53.0,6.0,7.181162344869337,0.0010362976714613757
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Inflammatory Response,10,10,10,53.0,10.0,6.401617250673855,4.75745471544051e-05
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Interferon Alpha Response,10,10,0,53.0,1.0,1.008254716981132,0.9344896936338153
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Interferon Gamma Response,10,10,10,53.0,8.0,3.7129351225910603,0.005832497377031884
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Kras Signaling Dn,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Kras Signaling Up,10,10,10,53.0,5.0,5.141050932568149,0.008212387706803263
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Mitotic Spindle,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Mtorc1 Signaling,10,10,0,53.0,3.0,1.8491525253489085,0.5512332758829586
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Myc Targets V1,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Myc Targets V2,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Myogenesis,10,10,0,53.0,3.0,4.73995897063749,0.08284489910925619
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Notch Signaling,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Oxidative Phosphorylation,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,P53 Pathway,10,10,10,53.0,7.0,4.303203864566861,0.0031578192942315585
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Pancreas Beta Cells,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Peroxisome,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Pi3K Akt Mtor Signaling,10,10,0,53.0,2.0,2.2539737295564155,0.5661608743433784
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Protein Secretion,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Reactive Oxygen Species Pathway,10,10,0,53.0,1.0,2.0673286991062563,0.7086567143855801
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Spermatogenesis,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Tgf Beta Signaling,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Tnfa Signaling Via Nfkb,10,10,10,53.0,9.0,3.9614683517534344,0.0019021946678558334
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Unfolded Protein Response,10,0,0,53.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Uv Response Dn,10,10,0,53.0,2.0,2.121709669395102,0.5661608743433784
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Uv Response Up,10,10,0,53.0,3.0,2.4728118448637315,0.34425752956512234
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Wnt Beta Catenin Signaling,10,10,0,53.0,1.0,3.028160611123985,0.6396383826491376
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_100,Hallmark,Xenobiotic Metabolism,10,6,0,53.0,1.0,1.0271044992743104,0.950535696972225
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Adipogenesis,10,10,0,159.5,6.0,1.6292069232756394,0.22835946774502394
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Allograft Rejection,10,10,10,159.5,33.0,5.360196905766527,1.8483157185577189e-16
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Androgen Response,10,0,0,159.5,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Angiogenesis,10,10,10,159.5,3.0,8.081131329113925,0.00466093309423433
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Apical Junction,10,10,0,159.5,4.0,1.6960065618112603,0.31797395357101094
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Apical Surface,10,10,10,159.5,5.0,6.625,0.0008049382492430032
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Apoptosis,10,10,10,159.5,29.0,4.972945104811596,5.675888093606274e-14
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Bile Acid Metabolism,10,10,0,159.5,3.0,2.55581641459806,0.14380775053287018
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Cholesterol Homeostasis,10,10,0,159.5,3.0,1.831156501726122,0.309245417526775
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Coagulation,10,10,0,159.5,3.0,2.4596161191749424,0.2026839600571858
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Complement,10,10,10,159.5,19.0,4.066656620454089,8.023309568964978e-08
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Dna Repair,10,10,0,159.5,1.0,0.3742369093931594,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,E2F Targets,10,10,0,159.5,3.0,0.9390004333381482,0.7579880378833501
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Epithelial Mesenchymal Transition,10,10,10,159.5,9.0,4.480023734177215,0.0001897391343490439
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Estrogen Response Early,10,10,0,159.5,6.0,2.0020994133991974,0.10478699603676227
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Estrogen Response Late,10,10,0,159.5,4.0,1.4657121671067528,0.36848284446849944
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Fatty Acid Metabolism,10,10,0,159.5,4.0,1.583745088944669,0.3179958874199147
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,G2M Checkpoint,10,10,0,159.5,6.0,1.43647653993964,0.31797395357101094
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Glycolysis,10,10,9,159.5,8.0,2.5140197232852515,0.013851404371393278
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Hedgehog Signaling,10,10,0,159.5,2.0,2.9857867931615867,0.19035373560595018
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Heme Metabolism,10,10,0,159.5,2.0,0.6718119177018633,0.9114273222925675
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Hypoxia,10,10,10,159.5,22.0,4.3301749813849595,2.459175930120232e-09
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Il2 Stat5 Signaling,10,10,10,159.5,16.0,3.0596346193100636,3.6375359850298075e-05
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Il6 Jak Stat3 Signaling,10,10,10,159.5,15.0,6.2109375,3.1744720778568055e-09
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Inflammatory Response,10,10,10,159.5,24.0,5.088479262672811,4.1766784239603146e-12
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Interferon Alpha Response,10,10,10,159.5,10.0,3.344620253164557,0.0008913318943426176
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Interferon Gamma Response,10,10,10,159.5,30.5,4.714481968335924,4.9642104390788935e-14
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Kras Signaling Dn,10,9,0,159.5,1.0,0.9844909807173958,0.7579880378833501
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Kras Signaling Up,10,10,10,159.5,13.0,4.382357594936709,2.8094132839788433e-06
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Mitotic Spindle,10,0,0,159.5,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Mtorc1 Signaling,10,10,5,159.5,10.0,2.0411587692017035,0.029999293955253893
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Myc Targets V1,10,10,0,159.5,3.0,0.6291169947357016,0.9572694737245129
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Myc Targets V2,10,10,0,159.5,2.0,2.0547224926971763,0.33134693802698745
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Myogenesis,10,10,0,159.5,5.0,2.626865322177822,0.060574995582483714
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Notch Signaling,10,0,0,159.5,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Oxidative Phosphorylation,10,0,0,159.5,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,P53 Pathway,10,10,10,159.5,14.0,2.968100358422939,0.00016523722060381093
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Pancreas Beta Cells,10,0,0,159.5,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Peroxisome,10,10,0,159.5,2.0,1.2986377335744423,0.5193338508597528
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Pi3K Akt Mtor Signaling,10,10,10,159.5,8.0,2.9956320814878876,0.0053032463499507534
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Protein Secretion,10,10,0,159.5,2.0,1.0410624092888243,0.6617380822088021
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Reactive Oxygen Species Pathway,10,10,0,159.5,2.0,1.3788770219439628,0.5222297367794935
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Spermatogenesis,10,10,0,159.5,1.0,1.0680136319376827,0.7324768585630342
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Tgf Beta Signaling,10,10,0,159.5,1.0,0.539367088607595,0.7921446504873962
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Tnfa Signaling Via Nfkb,10,10,10,159.5,29.0,4.268392194807289,1.324337587990635e-12
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Unfolded Protein Response,10,10,0,159.5,3.0,1.5410418695228822,0.38372950974549386
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Uv Response Dn,10,10,0,159.5,5.0,1.7383814102564101,0.21667072616117053
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Uv Response Up,10,10,10,159.5,10.0,2.9349551414768804,0.003608724570230055
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Wnt Beta Catenin Signaling,10,10,10,159.5,5.0,4.826020004520796,0.005344038297528511
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_500,Hallmark,Xenobiotic Metabolism,10,10,0,159.5,2.0,0.7437863187863188,0.8987190265631031
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Adipogenesis,10,10,0,91.0,3.0,1.4300816326530612,0.5896755755755323
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Allograft Rejection,10,10,10,91.0,18.0,5.221877156659765,3.551468777701344e-08
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Androgen Response,10,0,0,91.0,0.0,0.0,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Angiogenesis,10,10,0,91.0,1.0,4.732576312576313,0.3655096351628277
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Apical Junction,10,10,0,91.0,1.0,0.7491935483870968,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Apical Surface,10,10,10,91.0,3.0,6.973709985666508,0.02195824664971302
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Apoptosis,10,10,10,91.0,16.0,4.816261469426026,5.373684831806005e-07
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Bile Acid Metabolism,10,10,0,91.0,2.0,2.959027777777778,0.28255073587615476
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Cholesterol Homeostasis,10,10,0,91.0,1.0,1.0665239350021958,0.8873700900152612
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Coagulation,10,10,0,91.0,3.0,4.267000646412411,0.09587703899359012
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Complement,10,10,10,91.0,13.0,4.660735887096774,3.3723941262706365e-06
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,Dna Repair,10,10,0,91.0,1.0,0.657302265635599,1.0
Original dataset contexts,NYGC_multimodal_PBMC,all,trrust,pearson,top_5pct,Hallmark,E2F Targets,10,10,0,91.0,2.0,1.0901313802476593,0.8142160897160855
